"","species","specimen","landmark1_1","landmark1_2","landmark1_3","landmark3_1","landmark3_2","landmark3_3","landmark5_1","landmark5_2","landmark5_3","landmark7_1","landmark7_2","landmark7_3","landmark9_1","landmark9_2","landmark9_3","landmark11_1","landmark11_2","landmark11_3","landmark13_1","landmark13_2","landmark13_3","landmark15_1","landmark15_2","landmark15_3","landmark17_1","landmark17_2","landmark17_3","landmark19_1","landmark19_2","landmark19_3","landmark21_1","landmark21_2","landmark21_3","landmark23_1","landmark23_2","landmark23_3","landmark25_1","landmark25_2","landmark25_3","landmark27_1","landmark27_2","landmark27_3","landmark29_1","landmark29_2","landmark29_3","landmark31_1","landmark31_2","landmark31_3","landmark33_1","landmark33_2","landmark33_3","landmark35_1","landmark35_2","landmark35_3","landmark37_1","landmark37_2","landmark37_3","landmark39_1","landmark39_2","landmark39_3","landmark41_1","landmark41_2","landmark41_3","landmark43_1","landmark43_2","landmark43_3","landmark45_1","landmark45_2","landmark45_3","landmark47_1","landmark47_2","landmark47_3","landmark49_1","landmark49_2","landmark49_3","landmark51_1","landmark51_2","landmark51_3","landmark53_1","landmark53_2","landmark53_3","landmark55_1","landmark55_2","landmark55_3","landmark57_1","landmark57_2","landmark57_3","landmark59_1","landmark59_2","landmark59_3","landmark61_1","landmark61_2","landmark61_3","landmark63_1","landmark63_2","landmark63_3","landmark65_1","landmark65_2","landmark65_3","landmark67_1","landmark67_2","landmark67_3","landmark69_1","landmark69_2","landmark69_3","landmark71_1","landmark71_2","landmark71_3","landmark73_1","landmark73_2","landmark73_3","landmark75_1","landmark75_2","landmark75_3","landmark77_1","landmark77_2","landmark77_3","landmark79_1","landmark79_2","landmark79_3","landmark81_1","landmark81_2","landmark81_3","genus"
"58","Bradypus_tridactylus","BMNH_10_9_29_25",26.0725,9.3688,-1.1312,47.2867,16.0621,7.0998,16.5603,10.5082,8.6026,54.1702,24.8758,8.3097,52.3061,33.4131,4.8672,18.104,21.5179,-1.1264,31.4477,37.9719,7.9859,45.0113,38.9236,7.4013,-0.2312,-5.8466,1.7913,17.2758,6.5615,9.0263,38.0844,19.4247,9.2084,-4.2354,-3.7009,-12.2955,35.2116,0.2402,-0.1334,39.7832,14.2481,7.0622,9.5648,-6.4482,-4.0155,19.5074,6.2197,0.2795,-0.1688,0.1142,0.1675,10.7584,-7.4487,-6.7576,26.258,-6.4363,-4.9582,35.5131,1.1377,-8.0568,-2.7027,11.8301,-6.2913,3.6152,26.4142,-3.8532,13.8258,33.8478,-9.9949,2.2903,12.4435,1.1402,25.3787,25.0951,14.0995,43.7413,35.0533,9.2931,12.7596,-3.9828,1.5507,33.8401,13.631,14.0957,50.0746,25.6027,8.8061,-0.2651,-0.0401,-0.0618,21.6168,-0.5368,-0.1705,31.3174,-5.2062,-11.4654,41.0743,-1.5879,-3.6074,1.3402,3.1353,0.1644,24.9471,21.2364,-15.7182,38.0564,22.9729,-13.3308,45.0809,25.2722,-0.5655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bradypus"
"59","Bradypus_tridactylus","BMNH_11_12_15_8",25.6127,10.5795,-1.8997,50.3153,20.0792,9.2073,16.6421,11.0126,7.9282,56.6144,29.1774,7.9814,56.1003,37.4116,3.1902,18.4125,21.7733,-2.368,35.4954,43.3223,8.5955,48.122,43.0704,6.9996,0.2642,-6.1789,0.6976,19.2207,6.921,8.1698,39.4662,22.8759,7.4991,-4.7166,-3.399,-12.1422,37.4651,0.0361,-0.138,42.6873,16.19,6.2992,10.6983,-6.4282,-5.1227,22.2446,8.706,1.2924,-0.0477,0.02,-0.4054,11.1897,-7.2402,-7.4212,29.0244,-6.766,-5.4191,39.5638,3.7871,-8.4258,-1.3128,13.3566,-7.0672,4.5956,29.8609,-6.259,15.8237,36.7193,-7.0435,2.1772,15.2905,0.8666,26.2288,26.7329,15.4022,45.6627,38.5377,8.706,14.3339,-2.9695,0.5004,34.6497,14.7318,15.6338,52.1491,28.7066,9.361,-0.0343,0.1256,-0.1732,25.7051,0.1169,-1.9803,38.9339,-5.2266,-12.9603,45.6957,-2.0123,-4.5493,1.173,4.4154,-0.8036,33.4209,24.4439,-19.3307,44.3975,24.5455,-15.2637,48.9589,25.6093,-0.3101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bradypus"
"60","Bradypus_tridactylus","BMNH_1952_1171",26.3012,12.6733,-2.9568,49.6974,21.2745,9.3466,14.4682,11.3779,6.6239,52.6987,30.3456,9.3693,53.2862,41.3984,7.0919,17.0361,23.5628,-3.2677,30.5283,43.3612,9.5031,43.1706,44.0937,8.6011,-1.421,-7.6172,-2.3166,18.5806,8.2364,8.3805,36.9546,21.8737,9.2587,-5.6243,-4.8484,-13.8867,38.7225,0.5313,-1.7082,40.0796,16.9417,8.6357,11.9502,-6.8273,-6.5657,22.0694,8.7535,-2.1389,-0.1655,0.093,-0.8227,14.0704,-6.9731,-10.2337,29.4835,-7.7449,-7.5979,36.8492,3.247,-11.8527,-3.2638,13.9112,-10.0716,-0.7803,29.2786,-7.4278,9.9837,34.9508,-12.5641,0.2237,15.6582,-1.7851,22.7312,28.339,17.1788,40.7673,39.4748,10.9676,14.6882,-2.9891,-2.105,33.7544,15.4534,16.2475,48.922,30.0356,10.6916,0.2333,0.4871,-0.4588,25.4941,0.0552,-3.0056,38.2033,-6.2017,-14.1009,44.467,-1.9046,-5.4959,1.4944,2.607,-1.0927,27.2712,24.2881,-24.454,39.6218,26.535,-18.26,46.2829,26.9904,0.4279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bradypus"
"61","Bradypus_tridactylus","Brad-tri-bur-Gus2",27.9754,11.1686,2.7337,50.5533,18.5029,9.5655,18.684,11.5862,6.6739,59.3608,26.3527,6.2779,57.476,36.5737,1.5502,21.1631,23.8097,3.0351,34.9008,42.7003,8.8121,48.5144,42.8036,7.3765,0.1883,-6.6717,0.194,20.3416,7.7513,6.5187,41.8838,21.3103,6.9133,-3.5171,-2.4822,-11.0354,36.2689,0.29,1.0684,42.2709,15.9865,4.7111,13.4483,-7.1426,-3.8573,27.4152,11.0468,-1.6728,1,1,1,12.126,-7.6253,-7.2671,29.2617,-6.0362,-5.7191,40.7017,2.4975,-9.3234,-2.3196,13.2095,-6.7836,1,1,1,1,1,1,2.7795,14.0618,0.9458,27.7195,27.7556,13.46,47.5438,38.0083,8.1997,13.7311,-3.7094,0.2685,36.2878,13.8642,12.5757,53.5551,28.0437,7.171,-0.1059,-0.0416,0.1536,23.6764,-0.6228,-1.6037,35.1071,-5.2522,-12.0058,42.7975,-2.86,-4.6878,1.3172,3.9405,1.121,25.0801,23.9102,-17.8594,37.7262,25.4223,-15.7771,45.4098,27.8134,0.222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bradypus"
"62","Bradypus_tridactylus","CG1925-394",27.0205,12.2696,0.5406,50.3464,20.1347,4.8924,16.9197,13.1258,7.2036,55.3918,31.5684,6.8353,52.4889,40.2185,3.6661,17.6263,23.9817,0.3465,29.7145,45.4514,5.8245,44.8718,44.5173,6.9936,0.9272,-5.5243,0.9875,18.2992,9.0419,7.455,39.0284,24.3928,6.5759,-4.3661,-4.1996,-13.2349,38.1154,-0.014,-1.4061,41.497,18.578,5.2866,13.3354,-5.4106,-3.2311,25.4204,11.6886,-3.8543,1,1,1,12.5374,-5.5317,-8.5692,28.7075,-7.0561,-7.4256,38.8182,3.1971,-11.5489,-2.4978,12.6431,-8.5715,-1.4878,28.4939,-7.3334,11.2562,37.5387,-11.5135,3.7062,14.7984,-0.1823,26.11,28.7397,13.95,42.408,38.9996,8.1093,15.4066,-0.7471,-0.0161,34.6966,18.8667,14.4512,49.3562,30.6194,7.8057,0.0951,0.3168,0.169,22.1468,-0.6389,-0.6192,35.2484,-5.0716,-11.9669,40.3591,-2.7946,-4.3761,1.0984,3.6871,0.5035,26.948,23.8892,-17.7016,37.8593,23.899,-13.5664,42.2563,20.0571,0.1661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bradypus"
"63","Bradypus_tridactylus","CG1934-377",31.8939,13.1588,0.1976,54.2658,16.9431,3.0275,20.8806,12.8115,5.2999,59.3353,26.9028,3.4603,58.8991,35.3531,0.2925,25.0617,23.3098,0.0362,39.4129,41.1412,1.6867,51.7973,41.6435,3.2454,3.9546,-3.0902,2.4729,22.7061,8.4543,5.7802,42.2364,20.1606,3.01,-0.9444,-0.3347,-9.4734,41.4243,0.3521,-1.2349,43.8506,16.5748,3.0559,14.8022,-5.3809,-3.1999,30.9979,11.027,-3.6586,1,1,1,16.0663,-5.7815,-6.9636,30.8728,-8.7531,-4.5102,40.6744,0.0981,-9.2301,2.5132,16.1192,-6.5388,7.2967,31.0266,-6.1846,20.5739,35.3228,-10.3056,5.986,15.2736,0.7154,30.5202,26.7538,12.0399,49.3531,37.2331,5.3172,16.7406,-0.9028,0.4497,37.3748,15.0114,11.9609,53.5864,28.3357,6.1928,0.1685,-0.1928,-1e-04,22.7107,1.091,-2.3156,37.1145,-4.0852,-12.3914,42.7236,-0.9362,-3.9893,1.8443,4.8094,0.374,24.785,25.2451,-19.1402,36.6177,25.3854,-14.6786,45.0589,26.7787,0.5935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bradypus"
"64","Bradypus_tridactylus","CG1954-268",24.5646,9.8782,0.7467,44.4302,18.1348,4.3506,16.0629,11.1847,5.4025,50.092,25.9876,5.1599,49.0301,35.6972,2.014,16.1418,21.6171,-0.1076,28.7828,38.0986,4.5914,40.5899,39.1496,5.6204,-0.0296,-5.9273,-0.6322,17.2831,7.4462,6.19,34.4982,18.3585,4.9777,-4.3225,-4.1953,-8.5157,33.3276,0.3369,-1.0921,37.3867,14.737,5.3052,10.4948,-6.8358,-3.966,22.4586,9.8171,-2.9123,1,1,1,10.3281,-6.9115,-6.6221,25.4137,-6.264,-5.3791,31.464,0.1577,-10.822,-3.0499,10.7639,-6.9181,1.3162,25.4272,-7.1905,9.303,31.4036,-10.8439,2.0561,12.4314,-1.3463,23.8469,25.59,11.1958,39.4045,34.888,6.7731,12.5146,-2.6265,-1.6144,32.8507,12.7173,11.0423,46.1792,27.33,6.7323,-0.1966,0.441,-0.3426,21.6877,-0.607,0.2003,33.5693,-5.6917,-9.7176,39.2716,-2.7728,-2.6949,0.4064,3.5612,0.1324,25.9395,21.3802,-15.4651,38.3821,21.852,-12.402,44.1952,19.7063,-0.5478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bradypus"
"65","Bradypus_tridactylus","CG1956-688",26.9451,12.3861,1.2183,48.7587,20.0198,5.1426,12.6553,10.1805,7.1706,53.4967,31.8067,6.0695,49.8851,39.8358,3.7454,17.5449,24.6302,0.9669,29.4416,42.8714,4.3945,42.7221,44.5517,4.5563,0.2293,-6.1765,0.7192,15.986,6.6462,7.9168,36.5035,21.9841,6.0865,-4.8434,-5.3707,-11.0635,35.019,-0.1478,-1.1679,38.8433,16.4473,4.8452,10.8639,-7.2572,-4.0285,23.8784,10.0816,-4.0922,1,1,1,12.0435,-7.1209,-7.0546,28.215,-7.1864,-4.6303,36.9377,2.9715,-11.1804,-4.0758,12.4443,-6.8008,-0.7948,28.9458,-5.2514,10.8502,34.8585,-10.266,-0.3598,13.2378,1.1002,22.7955,28.2068,12.4908,40.7583,39.4293,4.7321,13.1557,-3.2153,1.0305,32.7784,15.3873,12.1307,47.9398,31.3984,5.3532,0.5382,-0.359,-0.467,22.6526,-0.5453,-0.7627,35.7084,-4.9711,-13.1123,42.8954,-2.0501,-5.1805,0.9975,4.2477,0.3437,26.3355,24.6606,-16.9223,38.9658,24.7091,-15.0695,43.053,27.6288,-0.538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bradypus"
"66","Bradypus_tridactylus","CG1962-1331",30.2602,11.4761,0.2514,54.2197,19.2907,7.2891,14.8639,9.7855,4.628,57.4857,29.3478,7.5304,53.2534,37.9932,0.5848,22.619,23.1818,1.2033,36.4946,44.1932,6.5938,46.2562,43.6839,7.3192,-1.7429,-7.042,-0.2436,18.7466,6.4904,5.8894,40.2579,20.723,7.1009,-4.3633,-4.7497,-13.1976,40.1727,-0.1808,-0.8889,40.1254,16.515,7.1795,12.1694,-7.0504,-5.7407,30.1262,11.7044,-3.2877,1,1,1,14.0564,-7.3957,-8.7138,30.0665,-7.6475,-4.6521,35.1742,-1.1088,-6.7408,-1.193,13.9473,-9.095,5.5364,29.0003,-6.1097,14.808,35.4428,-9.4305,1.2999,12.6881,-1.413,26.0694,26.9273,13.0024,44.2195,38.5084,8.6616,13.1381,-3.5904,-1.692,34.111,14.3343,12.7829,51.1743,29.0109,8.8175,-0.1061,-0.2314,-0.0677,23.8215,-0.8026,-3.4712,38.8282,-5.6463,-11.1066,46.2777,-2.5387,-4.9045,1.2551,5.1686,-0.9893,30.1899,23.5703,-20.1768,41.4191,26.217,-15.9317,45.6459,25.7981,-0.3597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bradypus"
"67","Bradypus_tridactylus","CG1966-4",27.3107,12.546,1.3267,49.6044,22.2325,5.7436,15.2871,11.5537,6.1873,54.4046,31.8641,7.3507,52.5474,40.6291,2.5317,20.7456,23.5094,1.3179,33.9565,42.6137,5.5912,44.7379,43.6858,7.5893,0.4378,-7.3683,-0.2503,18.669,8.721,7.4587,38.4647,22.5116,6.2828,-5.548,-5.2013,-12.1726,37.0387,0.1089,-1.0413,41.3869,18.6722,5.7375,12.2112,-7.9495,-5.9468,27.5981,9.3498,-3.4694,1,1,1,13.4536,-8.5454,-7.589,29.7674,-7.595,-6.6907,38.1434,4.4698,-11.1993,-3.1904,13.5565,-9.4818,1.4096,29.0272,-8.6244,13.5128,35.393,-12.2113,0.3495,12.7779,-0.7677,24.4323,29.1823,15.7167,43.2655,40.2073,6.7345,13.6564,-3.7892,-0.5029,36.0747,16.6004,15.5178,49.988,30.2594,6.6003,0.3817,0.3209,0.1377,23.9402,-1.496,-0.4425,39.4731,-6.6744,-12.569,45.5549,-2.6764,-5.1271,0.598,3.9371,0.2669,29.9297,25.3243,-19.8227,42.2691,23.8655,-15.0651,52.7953,26.1105,0.3051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bradypus"
"68","Bradypus_tridactylus","CG1970-196",27.8507,11.7087,1.8462,52.298,18.9802,6.619,16.1196,11.49,6.1165,56.0386,29.0801,6.3281,54.1394,38.1224,2.8137,20.3145,23.965,2.2977,34.0239,43.3334,7.2564,45.1231,43.0568,6.3878,-0.2397,-6.6447,0.7226,18.9478,7.5219,6.5593,39.5956,21.9272,6.579,-3.4333,-3.0328,-11.7754,38.0212,0.7563,-0.1165,42.2008,17.2189,6.0787,11.6656,-8.1466,-4.4508,26.0117,11.3834,-2.7111,1,1,1,12.6873,-7.313,-6.9976,30.0864,-6.316,-6.1694,36.4371,1.6601,-7.7144,-2.2475,13.6151,-7.6441,3.5257,29.5574,-6.0481,13.7497,34.662,-8.2675,1.0897,13.505,-0.3534,27.0131,28.7441,14.736,44.2515,39.2506,6.8356,13.623,-3.69,0.1467,35.8407,15.0416,14.6407,50.9215,30.0662,6.9346,0.2937,0.3919,-0.2517,24.322,-0.0147,-1.8548,38.6935,-3.9106,-12.3256,46.1536,-2.8805,-6.2743,1.2661,4.4819,0.0968,28.7778,25.7766,-20.1365,39.1719,27.9061,-14.7475,47.4966,28.3545,0.1396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bradypus"
"69","Bradypus_tridactylus","CG1982-980",22.4109,9.0368,-0.289,40.8327,15.8243,7.2047,11.4207,9.0606,4.65,43.4387,25.3288,3.5689,42.5479,32.1942,2.0916,15.1813,20.2704,1.7718,25.2864,34.6961,6.8518,35.2296,34.8073,4.2989,-1.2654,-6.1861,-0.2664,14.0387,6.0729,4.8612,29.987,17.7844,3.4712,-3.2611,-3.979,-11.614,30.0973,0.0356,-0.1004,32.5848,13.1668,2.1161,8.3064,-7.1885,-5.1095,21.1687,7.4111,-3.8393,1,1,1,9.8343,-6.924,-8.6624,23.1463,-6.2119,-5.9782,28.0459,-0.6862,-7.1722,-3.0554,9.7037,-7.6823,-0.8518,21.9053,-5.8261,6.9418,25.6924,-8.0568,-0.8996,10.229,-0.849,19.7884,21.136,10.1984,34.0182,31.6528,4.804,10.4734,-3.2362,-1.6059,25.006,13.4943,9.259,39.3529,24.8851,4.0818,-0.363,-0.8332,-0.2114,21.9851,-3.0573,-0.6102,33.8874,-7.7478,-8.8496,38.6364,-4.3005,-3.7007,2.395,2.676,0.76,27.1925,17.5429,-16.3705,38.508,15.9722,-11.5219,44.5791,11.3806,-0.9789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bradypus"
"70","Bradypus_tridactylus","CG1996-589",29.4467,13.2484,0.7347,54.4235,20.3726,4.8467,16.6767,11.6064,9.2397,60.9188,31.0257,7.3867,57.9118,41.5313,3.2593,21.9599,24.77,0.7522,35.5095,46.4138,4.5334,48.9162,46.5876,7.1038,-0.3563,-6.7953,-1.3496,19.6833,7.8962,9.5293,42.3527,23.7717,8.6815,-2.4857,-2.4785,-13.052,39.7572,-0.2333,-0.2916,43.2436,17.926,8.3226,12.3912,-7.0506,-5.625,28.7785,11.5094,-3.6797,1,1,1,13.6829,-7.0619,-7.7473,29.64,-9.9479,-6.5267,36.1451,0.6594,-11.7923,-1.79,14.1744,-8.2163,1,1,1,1,1,1,3.0782,15.6179,0.0994,28.3303,30.1988,16.0681,46.4681,42.3424,8.7346,14.4733,-2.7892,0.7501,37.5052,16.8332,16.2865,55.5025,28.8542,8.8968,0.1915,-0.031,-0.0283,27.5065,-0.4721,0.9911,43.7859,-5.3036,-12.8933,51.645,-2.8652,-3.791,1.1426,3.8357,0.2223,32.9839,26.5717,-22.559,46.8652,27.7105,-15.8235,54.0048,31.2035,-0.4645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bradypus"
"71","Bradypus_tridactylus","CG1996-590",27.7735,13.9458,2.6877,50.121,20.9004,7.0006,16.0144,12.137,6.47,55.653,30.6519,9.3402,54.382,39.4579,4.8906,21.037,24.0653,3.2962,33.5972,43.3726,7.8627,46.7477,43.1478,7.9127,-0.5922,-6.6502,-0.4016,17.3184,6.5382,5.3697,39.0524,22.4861,9.6079,-5.5948,-4.84,-11.7574,36.4654,0.6856,-0.4587,39.0399,17.1654,8.5072,11.703,-6.3523,-5.9412,26.4966,12.7133,-1.771,1,1,1,11.1327,-6.317,-8.9854,28.4114,-8.1609,-7.3246,35.5217,0.407,-9.196,-2.9458,12.314,-8.8108,-1.3501,29.0516,-6.7034,9.3898,34.7222,-9.0409,2.8881,14.0593,-2.6033,24.6144,28.2501,15.5237,44.7011,39.0688,9.5471,14.2176,-3.0439,-1.6068,34.0829,15.4663,15.0287,50.9227,29.5669,9.6133,0.6699,0.0923,-0.1704,25.006,1.1661,-2.8823,39.8559,-4.1247,-12.6331,46.0774,-1.9565,-4.3406,1.7361,3.6929,-0.3252,26.2304,26.6145,-19.6849,42.2913,28.8752,-14.3923,48.0071,30.1276,0.2523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bradypus"
